"cloud","company_id"
PaaS,35440
PaaS,35442
SaaS,35462
PaaS,35495
IaaS,35513
PaaS,35513
SaaS,35534
SaaS,35595
PaaS,35598
SaaS,35603
PaaS,35616
SaaS,35618
SaaS,35643
SaaS,35653
SaaS,35676
PaaS,35676
SaaS,35684
IaaS,35694
PaaS,35694
SaaS,35700
IaaS,35703
PaaS,35703
PaaS,35748
PaaS,35753
IaaS,35757
PaaS,35757
IaaS,35793
SaaS,35793
PaaS,35793
IaaS,35800
SaaS,35800
PaaS,35800
SaaS,35836
IaaS,35858
PaaS,35858
Other Cloud: Hybrid/Private/On-prem virtualization,35902
SaaS,35910
SaaS,35961
SaaS,35970
PaaS,35977
IaaS,35982
PaaS,35982
PaaS,35984
SaaS,35989
SaaS,36057
SaaS,36082
SaaS,36116
IaaS,36123
PaaS,36123
SaaS,36126
IaaS,36136
PaaS,36136
SaaS,36141
PaaS,36156
SaaS,36161
IaaS,36162
PaaS,36162
SaaS,36164
SaaS,36174
Other Cloud: Hybrid/Private/On-prem virtualization,36175
SaaS,36205
PaaS,36253
SaaS,36268
SaaS,36269
SaaS,36277
SaaS,36281
SaaS,36378
IaaS,36380
SaaS,36380
PaaS,36380
IaaS,36385
SaaS,36385
PaaS,36385
IaaS,36439
IaaS,36470
SaaS,36496
SaaS,36503
SaaS,36520
IaaS,36572
SaaS,36572
SaaS,36609
Other Cloud: Hybrid/Private/On-prem virtualization,36715
IaaS,36721
IaaS,36753
SaaS,36753
PaaS,36753
SaaS,36764
PaaS,36791
IaaS,36800
SaaS,36800
IaaS,36818
PaaS,36818
SaaS,36826
IaaS,36863
SaaS,36876
SaaS,36880
SaaS,36883
IaaS,36926
SaaS,36926
PaaS,36926
IaaS,36957
PaaS,36957
SaaS,37000
IaaS,37013
IaaS,37017
PaaS,37017
IaaS,37021
PaaS,37021
IaaS,37028
PaaS,37028
IaaS,37057
SaaS,37060
SaaS,37090
IaaS,37119
PaaS,37119
IaaS,37146
PaaS,37159
IaaS,37166
PaaS,37167
IaaS,37177
PaaS,37177
IaaS,37188
SaaS,37188
PaaS,37188
SaaS,37192
IaaS,37230
PaaS,37248
SaaS,37281
PaaS,37282
SaaS,37302
SaaS,37306
SaaS,37339
Other Cloud: Hybrid/Private/On-prem virtualization,37350
IaaS,37351
SaaS,37359
SaaS,37365
PaaS,37371
IaaS,37388
PaaS,37388
IaaS,37408
SaaS,37408
PaaS,37408
IaaS,37439
SaaS,37439
PaaS,37439
SaaS,37443
SaaS,37468
SaaS,37476
SaaS,37509
IaaS,37517
PaaS,37517
SaaS,37526
SaaS,37530
IaaS,37541
IaaS,37542
PaaS,37542
SaaS,37544
SaaS,37552
PaaS,37557
IaaS,37567
SaaS,37567
PaaS,37567
IaaS,37573
IaaS,37579
SaaS,37579
SaaS,37580
SaaS,37581
PaaS,37582
IaaS,37584
PaaS,37584
SaaS,37595
PaaS,37606
SaaS,37607
SaaS,37620
SaaS,37621
IaaS,37631
SaaS,37631
PaaS,37631
SaaS,37636
PaaS,37636
PaaS,37659
IaaS,37677
PaaS,37677
SaaS,37688
SaaS,37718
PaaS,37736
SaaS,37766
PaaS,37811
IaaS,37824
PaaS,37824
SaaS,37841
SaaS,37877
SaaS,37887
IaaS,37932
SaaS,37932
SaaS,37949
PaaS,37965
IaaS,38017
PaaS,38017
IaaS,38039
PaaS,38039
IaaS,38056
SaaS,38056
IaaS,38111
SaaS,38111
PaaS,38111
PaaS,38116
PaaS,38165
SaaS,38189
IaaS,38233
IaaS,38245
SaaS,38245
PaaS,38245
IaaS,38255
SaaS,38255
PaaS,38255
SaaS,38259
IaaS,38270
PaaS,38270
SaaS,38271
SaaS,38280
PaaS,38282
PaaS,38286
PaaS,38302
SaaS,38322
IaaS,38392
PaaS,38392
SaaS,38408
IaaS,38415
PaaS,38415
IaaS,38421
SaaS,38471
PaaS,38484
IaaS,38486
SaaS,38486
PaaS,38486
IaaS,38493
PaaS,38493
IaaS,38510
IaaS,38511
SaaS,38511
SaaS,38522
SaaS,38538
SaaS,38542
SaaS,38626
IaaS,38628
PaaS,38628
IaaS,38630
SaaS,38634
IaaS,38672
SaaS,38672
PaaS,38685
SaaS,38697
SaaS,38738
IaaS,38753
SaaS,38767
IaaS,38775
PaaS,38775
SaaS,38778
IaaS,38825
PaaS,38825
SaaS,38858
SaaS,38892
SaaS,38893
PaaS,38896
SaaS,38899
SaaS,38920
PaaS,38969
IaaS,38977
SaaS,38977
IaaS,39008
PaaS,39008
PaaS,39019
IaaS,39026
PaaS,39026
SaaS,39045
IaaS,39061
SaaS,39061
PaaS,39061
SaaS,39078
IaaS,39093
SaaS,39093
Other Cloud: Hybrid/Private/On-prem virtualization,39099
SaaS,39105
SaaS,39166
IaaS,39176
SaaS,39176
PaaS,39176
PaaS,39179
IaaS,39231
PaaS,39231
IaaS,39249
PaaS,39249
PaaS,39250
IaaS,39262
SaaS,39269
IaaS,39288
PaaS,39288
SaaS,39320
IaaS,39352
PaaS,39352
PaaS,39353
SaaS,39369
PaaS,39385
IaaS,39425
PaaS,39425
PaaS,39429
IaaS,39437
IaaS,39439
SaaS,39439
PaaS,39439
PaaS,39484
PaaS,39490
PaaS,39505
SaaS,39507
SaaS,39524
PaaS,39524
IaaS,39532
SaaS,39532
SaaS,39580
SaaS,39614
PaaS,39690
SaaS,39701
SaaS,39725
SaaS,39742
SaaS,39748
SaaS,39783
IaaS,39795
SaaS,39795
PaaS,39795
IaaS,39848
SaaS,39848
PaaS,39855
IaaS,39868
SaaS,39868
SaaS,39869
IaaS,39881
PaaS,39881
Other Cloud: Hybrid/Private/On-prem virtualization,39918
SaaS,39919
Other Cloud: Hybrid/Private/On-prem virtualization,39919
SaaS,39932
PaaS,39962
PaaS,39965
IaaS,39985
SaaS,39985
PaaS,39985
SaaS,39990
PaaS,39994
SaaS,40004
SaaS,40005
PaaS,40005
IaaS,40022
SaaS,40022
IaaS,40053
PaaS,40053
IaaS,40057
SaaS,40057
PaaS,40057
IaaS,40091
SaaS,40091
PaaS,40091
SaaS,40109
SaaS,40120
IaaS,40122
PaaS,40122
SaaS,40179
IaaS,40188
SaaS,40188
PaaS,40188
SaaS,40190
IaaS,40197
SaaS,40197
IaaS,40245
PaaS,40245
IaaS,40257
PaaS,40257
IaaS,40267
Other Cloud: Hybrid/Private/On-prem virtualization,40284
Other Cloud: Hybrid/Private/On-prem virtualization,40294
SaaS,40297
IaaS,40301
PaaS,40301
SaaS,40304
IaaS,40329
SaaS,40329
PaaS,40329
IaaS,40359
SaaS,40364
SaaS,40371
PaaS,40373
SaaS,40383
SaaS,40400
PaaS,40404
SaaS,40433
IaaS,40506
PaaS,40506
SaaS,40510
IaaS,40511
PaaS,40511
IaaS,40514
SaaS,40514
IaaS,40539
IaaS,40556
SaaS,40564
PaaS,40596
IaaS,40617
PaaS,40617
PaaS,40633
IaaS,40639
PaaS,40639
SaaS,40643
IaaS,40652
SaaS,40652
PaaS,40652
SaaS,40664
PaaS,40664
Other Cloud: Hybrid/Private/On-prem virtualization,40679
PaaS,40690
SaaS,40706
SaaS,40723
PaaS,40723
SaaS,40730
IaaS,40732
SaaS,40732
PaaS,40732
SaaS,40738
SaaS,40747
PaaS,40758
IaaS,40764
PaaS,40764
SaaS,40768
IaaS,40771
PaaS,40771
SaaS,40783
SaaS,40788
SaaS,40807
IaaS,40818
IaaS,40844
SaaS,40844
PaaS,40844
PaaS,40863
SaaS,40867
PaaS,40874
SaaS,40884
SaaS,40899
SaaS,40938
SaaS,40983
IaaS,41010
PaaS,41010
SaaS,41011
PaaS,41041
SaaS,41051
SaaS,41058
PaaS,41061
PaaS,41080
IaaS,41099
PaaS,41100
SaaS,41105
PaaS,41105
IaaS,41110
SaaS,41110
PaaS,41110
SaaS,41138
SaaS,41156
SaaS,41180
SaaS,41184
SaaS,41200
SaaS,41209
SaaS,41210
IaaS,41212
PaaS,41212
PaaS,41247
IaaS,41249
SaaS,41249
PaaS,41249
PaaS,41259
SaaS,41260
PaaS,41266
PaaS,41269
IaaS,41272
SaaS,41272
IaaS,41273
PaaS,41273
SaaS,41361
IaaS,41362
SaaS,41364
SaaS,41367
IaaS,41383
PaaS,41383
SaaS,41387
IaaS,41455
PaaS,41455
PaaS,41467
SaaS,41470
PaaS,41470
PaaS,41486
SaaS,41528
PaaS,41535
SaaS,41544
PaaS,41549
IaaS,41578
IaaS,41616
SaaS,41616
PaaS,41616
IaaS,41649
SaaS,41649
PaaS,41649
SaaS,41654
IaaS,41675
PaaS,41675
IaaS,41690
SaaS,41690
PaaS,41690
PaaS,41702
IaaS,41719
PaaS,41719
PaaS,41757
SaaS,41764
PaaS,41764
IaaS,41771
SaaS,41771
PaaS,41771
IaaS,41782
SaaS,41782
SaaS,41796
IaaS,41801
SaaS,41801
PaaS,41801
IaaS,41814
PaaS,41814
IaaS,41822
SaaS,41822
PaaS,41822
IaaS,41900
PaaS,41900
IaaS,41906
PaaS,41906
IaaS,41911
PaaS,41911
IaaS,41915
PaaS,41915
SaaS,41919
IaaS,41944
IaaS,41945
PaaS,41952
SaaS,41963
IaaS,42001
SaaS,42001
PaaS,42001
PaaS,42012
IaaS,42029
PaaS,42029
SaaS,42046
IaaS,42074
PaaS,42074
PaaS,42086
SaaS,42094
IaaS,42097
PaaS,42097
IaaS,42113
PaaS,42113
IaaS,42146
SaaS,42169
IaaS,42175
SaaS,42175
PaaS,42175
SaaS,42176
SaaS,42179
PaaS,42179
PaaS,42205
PaaS,42212
IaaS,42230
PaaS,42230
IaaS,42286
SaaS,42286
PaaS,42286
SaaS,42290
IaaS,42316
SaaS,42316
SaaS,42346
SaaS,42403
IaaS,42416
SaaS,42572
IaaS,42573
IaaS,42595
SaaS,42595
PaaS,42595
SaaS,42600
PaaS,42676
SaaS,42691
PaaS,42725
IaaS,42732
PaaS,42732
IaaS,42741
SaaS,42741
PaaS,42741
SaaS,42763
PaaS,42763
IaaS,42789
IaaS,42805
SaaS,42805
PaaS,42805
IaaS,42864
SaaS,42864
PaaS,42864
IaaS,42867
SaaS,42867
SaaS,42878
PaaS,42883
IaaS,42884
Other Cloud: Hybrid/Private/On-prem virtualization,42904
IaaS,42913
PaaS,42913
SaaS,42923
IaaS,42931
PaaS,42931
IaaS,42934
IaaS,42937
SaaS,42937
SaaS,42956
IaaS,42957
IaaS,42985
SaaS,42985
PaaS,42985
IaaS,42988
PaaS,42988
IaaS,42994
PaaS,42994
IaaS,43004
SaaS,43008
SaaS,43025
SaaS,43026
SaaS,43036
IaaS,43076
SaaS,43076
IaaS,43082
SaaS,43082
PaaS,43082
IaaS,43086
PaaS,43093
IaaS,43105
SaaS,43105
PaaS,43105
SaaS,43115
PaaS,43115
IaaS,43130
IaaS,43140
PaaS,43140
IaaS,43146
IaaS,43155
SaaS,43155
PaaS,43155
IaaS,43169
SaaS,43169
SaaS,43177
IaaS,43183
SaaS,43183
PaaS,43183
IaaS,43185
IaaS,43189
SaaS,43191
IaaS,43197
SaaS,43197
IaaS,43201
SaaS,43201
IaaS,43210
PaaS,43210
PaaS,43211
IaaS,43217
SaaS,43224
IaaS,43233
PaaS,43233
IaaS,43234
SaaS,43234
PaaS,43234
IaaS,43242
IaaS,43243
PaaS,43243
SaaS,43251
SaaS,43258
SaaS,43263
IaaS,43272
SaaS,43277
SaaS,43280
IaaS,43284
IaaS,43298
PaaS,43298
IaaS,43300
SaaS,43300
SaaS,43317
SaaS,43321
IaaS,43325
PaaS,43327
IaaS,43333
SaaS,43333
SaaS,43338
SaaS,43348
PaaS,43360
SaaS,43375
SaaS,43423
PaaS,43423
IaaS,43424
SaaS,43424
IaaS,43432
SaaS,43432
IaaS,43453
PaaS,43453
IaaS,43455
PaaS,43455
PaaS,43457
PaaS,43476
PaaS,43477
PaaS,43482
PaaS,43489
PaaS,43529
SaaS,43557
PaaS,43576
PaaS,43594
SaaS,43611
IaaS,43623
PaaS,43623
IaaS,43682
PaaS,43708
IaaS,43714
SaaS,43716
IaaS,43734
PaaS,43734
SaaS,43762
SaaS,43776
SaaS,43781
IaaS,43782
IaaS,43800
SaaS,43800
PaaS,43800
SaaS,43804
SaaS,43815
IaaS,43816
SaaS,43816
IaaS,43817
PaaS,43817
SaaS,43821
IaaS,43846
PaaS,43848
PaaS,43858
PaaS,43964
IaaS,44005
PaaS,44005
SaaS,44015
IaaS,44063
PaaS,44063
IaaS,44071
SaaS,44071
PaaS,44071
IaaS,44080
PaaS,44080
IaaS,44085
SaaS,44085
PaaS,44085
PaaS,44095
SaaS,44109
SaaS,44113
IaaS,44121
PaaS,44121
PaaS,44136
SaaS,44165
PaaS,44167
IaaS,44217
SaaS,44217
PaaS,44217
PaaS,44231
SaaS,44251
IaaS,44286
PaaS,44286
IaaS,44290
PaaS,44290
PaaS,44291
PaaS,44299
IaaS,44313
PaaS,44342
SaaS,44368
SaaS,44385
PaaS,44385
PaaS,44388
SaaS,44453
IaaS,44471
PaaS,44471
SaaS,44475
IaaS,44476
PaaS,44476
SaaS,44503
SaaS,44559
IaaS,44569
SaaS,44578
SaaS,44581
SaaS,44618
PaaS,44622
IaaS,44632
SaaS,44639
SaaS,44647
IaaS,44659
SaaS,44670
IaaS,44672
PaaS,44672
PaaS,44675
IaaS,44681
PaaS,44681
IaaS,44688
SaaS,44688
SaaS,44697
IaaS,44852
SaaS,44962
SaaS,45536
IaaS,45655
SaaS,45655
PaaS,45655
Other Cloud: Hybrid/Private/On-prem virtualization,45656
Other Cloud: Hybrid/Private/On-prem virtualization,45925
SaaS,46201
IaaS,46205
SaaS,46295
PaaS,46300
IaaS,46412
PaaS,46412
SaaS,46443
IaaS,46485
Other Cloud: Hybrid/Private/On-prem virtualization,46625
IaaS,46636
SaaS,46692
Other Cloud: Hybrid/Private/On-prem virtualization,46929
SaaS,46941
Other Cloud: Hybrid/Private/On-prem virtualization,46976
SaaS,46998
Other Cloud: Hybrid/Private/On-prem virtualization,47034
SaaS,47057
Other Cloud: Hybrid/Private/On-prem virtualization,47149
SaaS,47153
SaaS,47411
SaaS,47532
IaaS,47858
SaaS,47957
Other Cloud: Hybrid/Private/On-prem virtualization,48034
SaaS,48149
SaaS,48340
IaaS,48356
SaaS,48490
Other Cloud: Hybrid/Private/On-prem virtualization,48558
SaaS,48635
PaaS,48642
IaaS,48712
SaaS,48712
PaaS,48712
IaaS,48714
PaaS,48714
IaaS,48715
PaaS,48715
IaaS,48716
PaaS,48721
SaaS,48727
SaaS,48744
IaaS,48746
SaaS,48746
PaaS,48746
SaaS,48757
SaaS,48764
IaaS,48784
PaaS,48784
IaaS,48801
PaaS,48801
PaaS,48807
IaaS,48810
SaaS,48810
PaaS,48810
IaaS,48819
PaaS,48819
IaaS,48840
PaaS,48845
IaaS,48873
PaaS,48873
IaaS,48878
SaaS,48878
PaaS,48878
IaaS,48879
PaaS,48915
IaaS,48932
PaaS,48932
SaaS,48940
PaaS,48945
IaaS,48950
SaaS,48950
PaaS,48952
SaaS,48957
PaaS,48963
IaaS,48968
SaaS,48976
PaaS,48980
PaaS,48984
IaaS,49001
PaaS,49001
PaaS,49023
SaaS,49029
IaaS,49051
PaaS,49051
PaaS,49053
PaaS,49071
IaaS,49079
SaaS,49117
IaaS,49144
PaaS,49144
SaaS,49149
SaaS,49159
IaaS,49160
IaaS,49212
SaaS,49301
IaaS,49307
SaaS,49307
PaaS,49307
SaaS,49364
SaaS,49368
SaaS,49370
SaaS,49374
PaaS,49417
IaaS,49432
SaaS,49432
PaaS,49432
IaaS,49437
SaaS,49437
PaaS,49437
SaaS,49449
SaaS,49468
SaaS,49479
IaaS,49485
PaaS,49485
SaaS,49490
SaaS,49494
SaaS,49507
PaaS,49528
PaaS,49540
SaaS,49551
IaaS,49552
SaaS,49552
SaaS,49554
PaaS,49554
Other Cloud: Hybrid/Private/On-prem virtualization,49557
IaaS,49575
PaaS,49575
SaaS,49583
Other Cloud: Hybrid/Private/On-prem virtualization,49627
SaaS,49628
SaaS,49629
IaaS,49645
PaaS,49645
IaaS,49660
SaaS,49675
IaaS,49685
SaaS,49685
PaaS,49685
IaaS,49713
SaaS,49713
PaaS,49713
PaaS,49719
IaaS,49727
IaaS,49732
PaaS,49732
PaaS,49740
PaaS,49750
IaaS,49764
SaaS,49764
PaaS,49764
SaaS,49767
PaaS,49787
SaaS,49799
IaaS,49826
SaaS,49826
PaaS,49826
IaaS,49837
IaaS,49838
IaaS,49840
IaaS,49850
SaaS,49850
IaaS,49851
SaaS,49872
PaaS,49903
PaaS,49905
IaaS,49907
SaaS,49907
PaaS,49907
PaaS,49909
IaaS,49917
SaaS,49917
SaaS,49954
IaaS,49957
SaaS,49957
PaaS,49957
SaaS,49959
SaaS,49961
SaaS,49962
SaaS,49979
SaaS,49984
IaaS,50000
IaaS,50010
SaaS,50010
SaaS,50011
IaaS,50012
PaaS,50012
PaaS,50013
IaaS,50026
SaaS,50026
PaaS,50026
SaaS,50042
PaaS,50052
SaaS,50098
SaaS,50156
SaaS,50157
IaaS,50168
SaaS,50168
IaaS,50185
SaaS,50185
PaaS,50185
SaaS,50194
PaaS,50208
IaaS,50244
SaaS,50244
SaaS,50250
PaaS,50250
SaaS,50264
PaaS,50265
SaaS,50266
SaaS,50284
IaaS,50287
SaaS,50287
IaaS,50288
PaaS,50288
PaaS,50307
SaaS,50316
SaaS,50320
PaaS,50324
PaaS,50346
IaaS,50400
PaaS,50403
IaaS,50408
SaaS,50437
PaaS,50439
SaaS,50441
SaaS,50485
SaaS,50497
IaaS,50519
SaaS,50520
IaaS,50529
SaaS,50529
PaaS,50529
SaaS,50557
IaaS,50607
PaaS,50607
SaaS,50610
SaaS,50625
IaaS,50628
SaaS,50628
PaaS,50628
IaaS,50666
PaaS,50666
IaaS,50689
PaaS,50689
SaaS,50694
SaaS,50696
SaaS,50731
SaaS,50749
PaaS,50749
SaaS,50765
SaaS,50795
IaaS,50828
PaaS,50828
IaaS,50834
PaaS,50834
PaaS,50871
IaaS,50936
IaaS,50945
SaaS,50956
IaaS,51013
PaaS,51013
PaaS,51021
SaaS,51044
PaaS,51067
IaaS,51134
SaaS,51134
SaaS,51138
SaaS,51145
SaaS,51164
PaaS,51164
IaaS,51248
PaaS,51248
SaaS,51252
IaaS,51256
SaaS,51256
PaaS,51256
SaaS,51265
SaaS,51267
IaaS,51295
PaaS,51295
IaaS,51315
PaaS,51315
SaaS,51333
IaaS,51339
PaaS,51339
SaaS,51346
SaaS,51395
Other Cloud: Hybrid/Private/On-prem virtualization,51486
IaaS,51491
PaaS,51491
PaaS,51495
IaaS,51503
PaaS,51503
SaaS,51509
PaaS,51509
SaaS,51524
IaaS,51550
IaaS,51563
PaaS,51563
IaaS,51630
IaaS,51640
SaaS,51645
SaaS,51655
PaaS,51678
IaaS,51706
SaaS,51706
IaaS,51751
PaaS,51751
SaaS,51760
PaaS,51803
IaaS,51867
PaaS,51867
SaaS,51895
PaaS,51895
PaaS,51906
IaaS,51942
PaaS,51942
IaaS,51949
PaaS,51949
SaaS,51971
SaaS,51987
PaaS,51987
IaaS,51991
PaaS,51993
PaaS,51997
IaaS,52071
IaaS,52073
SaaS,52073
PaaS,52073
SaaS,52124
SaaS,52135
SaaS,52168
SaaS,52173
SaaS,52185
PaaS,52189
IaaS,52201
SaaS,52211
PaaS,52223
IaaS,52227
SaaS,52227
PaaS,52227
SaaS,52251
SaaS,52282
PaaS,52282
SaaS,52301
SaaS,52352
SaaS,52357
IaaS,52374
PaaS,52374
SaaS,52375
SaaS,52392
PaaS,52392
SaaS,52399
PaaS,52425
SaaS,52457
IaaS,52467
PaaS,52467
SaaS,52486
IaaS,52520
SaaS,52520
PaaS,52520
PaaS,52555
SaaS,52559
SaaS,52561
IaaS,52564
SaaS,52564
PaaS,52564
SaaS,52583
SaaS,52628
SaaS,52654
SaaS,52678
PaaS,52678
PaaS,52683
SaaS,52684
IaaS,52687
PaaS,52687
SaaS,52698
PaaS,52698
SaaS,52705
IaaS,52718
SaaS,52718
PaaS,52718
SaaS,52742
IaaS,52750
SaaS,52760
SaaS,52774
IaaS,52789
PaaS,52789
SaaS,52790
SaaS,52812
SaaS,52836
PaaS,52846
SaaS,52851
PaaS,52859
IaaS,52874
PaaS,52874
IaaS,52887
SaaS,52887
PaaS,52887
SaaS,52899
SaaS,52915
SaaS,52918
IaaS,52969
SaaS,52985
PaaS,52991
IaaS,53005
PaaS,53005
SaaS,53023
SaaS,53032
IaaS,53085
SaaS,53092
IaaS,53104
SaaS,53104
PaaS,53104
IaaS,53107
SaaS,53107
SaaS,53119
IaaS,53168
PaaS,53168
PaaS,53178
SaaS,53196
IaaS,53203
SaaS,53203
PaaS,53203
PaaS,53223
SaaS,53235
IaaS,53248
PaaS,53248
IaaS,53250
PaaS,53250
IaaS,53264
PaaS,53264
IaaS,53289
PaaS,53289
SaaS,53308
PaaS,53382
PaaS,53407
SaaS,53416
PaaS,53419
SaaS,53446
PaaS,53459
SaaS,53460
IaaS,53492
PaaS,53492
IaaS,53494
SaaS,53494
PaaS,53494
SaaS,53535
IaaS,53559
SaaS,53559
SaaS,53561
IaaS,53575
PaaS,53587
SaaS,53590
IaaS,53607
IaaS,53612
PaaS,53612
IaaS,53615
SaaS,53615
PaaS,53624
SaaS,53640
PaaS,53640
PaaS,53650
SaaS,53651
IaaS,53702
PaaS,53702
IaaS,53712
PaaS,53712
PaaS,53721
SaaS,53735
SaaS,53746
SaaS,53756
IaaS,53763
PaaS,53763
PaaS,53783
IaaS,53785
SaaS,53785
IaaS,53812
PaaS,53826
PaaS,53830
SaaS,53836
SaaS,53837
SaaS,53838
PaaS,53840
IaaS,53848
SaaS,53848
PaaS,53848
Other Cloud: Hybrid/Private/On-prem virtualization,53860
SaaS,53890
IaaS,53891
PaaS,53891
SaaS,53898
SaaS,53917
IaaS,53918
PaaS,53918
IaaS,53928
PaaS,53928
IaaS,53932
PaaS,53932
Other Cloud: Hybrid/Private/On-prem virtualization,53946
SaaS,53961
SaaS,53985
IaaS,54007
IaaS,54010
PaaS,54010
IaaS,54011
PaaS,54011
IaaS,54021
SaaS,54021
IaaS,54040
SaaS,54040
PaaS,54040
IaaS,54113
PaaS,54113
IaaS,54125
SaaS,54125
IaaS,54128
SaaS,54128
SaaS,54146
SaaS,54166
SaaS,54191
PaaS,54214
PaaS,54247
SaaS,54256
IaaS,54257
PaaS,54257
SaaS,54262
PaaS,54262
SaaS,54267
PaaS,54267
SaaS,54299
PaaS,54309
IaaS,54310
IaaS,54316
SaaS,54316
PaaS,54316
SaaS,54318
SaaS,54323
SaaS,54359
PaaS,54359
PaaS,54381
SaaS,54388
IaaS,54395
PaaS,54395
IaaS,54408
IaaS,54410
SaaS,54410
PaaS,54410
IaaS,54417
SaaS,54417
PaaS,54417
SaaS,54424
SaaS,54427
IaaS,54438
SaaS,54458
IaaS,54469
PaaS,54469
SaaS,54491
SaaS,54509
PaaS,54509
SaaS,54539
SaaS,54542
PaaS,54548
PaaS,54559
IaaS,54577
PaaS,54577
IaaS,54578
SaaS,54581
PaaS,54581
IaaS,54585
PaaS,54585
SaaS,54589
SaaS,54595
IaaS,54598
PaaS,54602
PaaS,54603
SaaS,54609
SaaS,54645
PaaS,54651
IaaS,54652
PaaS,54652
PaaS,54659
SaaS,54677
SaaS,54689
SaaS,54732
SaaS,54748
IaaS,54768
SaaS,54768
PaaS,54768
PaaS,54782
SaaS,54788
SaaS,54806
PaaS,54815
IaaS,54841
SaaS,54841
IaaS,54858
IaaS,54864
SaaS,54896
IaaS,54907
SaaS,54911
PaaS,54911
IaaS,54928
SaaS,54928
IaaS,54932
PaaS,54945
SaaS,54954
IaaS,55013
SaaS,55013
SaaS,55022
IaaS,55032
SaaS,55042
PaaS,55042
SaaS,55066
IaaS,55086
SaaS,55086
PaaS,55086
SaaS,55098
SaaS,55104
IaaS,55106
IaaS,55117
PaaS,55117
SaaS,55130
SaaS,55134
PaaS,55134
SaaS,55140
PaaS,55163
PaaS,55172
IaaS,55179
PaaS,55179
SaaS,55185
PaaS,55228
IaaS,55235
PaaS,55235
PaaS,55243
IaaS,55244
PaaS,55244
SaaS,55255
IaaS,55272
PaaS,55272
IaaS,55279
IaaS,55296
PaaS,55296
IaaS,55307
SaaS,55307
PaaS,55307
SaaS,55311
PaaS,55313
PaaS,55336
SaaS,55374
PaaS,55374
IaaS,55395
PaaS,55395
SaaS,55427
SaaS,55428
IaaS,55437
SaaS,55437
PaaS,55437
SaaS,55455
PaaS,55471
IaaS,55496
SaaS,55512
SaaS,55519
SaaS,55523
SaaS,55524
SaaS,55536
IaaS,55579
SaaS,55588
PaaS,55590
PaaS,55592
SaaS,55593
SaaS,55599
IaaS,55602
SaaS,55602
PaaS,55602
IaaS,55605
PaaS,55605
PaaS,55606
IaaS,55615
PaaS,55615
SaaS,55620
SaaS,55622
IaaS,55652
IaaS,55666
PaaS,55666
SaaS,55668
SaaS,55674
PaaS,55674
PaaS,55675
IaaS,55683
SaaS,55683
PaaS,55683
IaaS,55688
PaaS,55697
PaaS,55710
PaaS,55717
SaaS,55722
SaaS,55743
IaaS,55751
PaaS,55751
PaaS,55765
IaaS,55839
SaaS,55893
SaaS,55897
SaaS,55901
SaaS,55904
SaaS,55926
SaaS,55941
SaaS,55985
PaaS,55986
SaaS,56119
PaaS,56119
SaaS,56126
PaaS,56146
PaaS,56153
PaaS,56158
IaaS,56187
PaaS,56187
IaaS,56207
SaaS,56207
PaaS,56226
SaaS,56234
IaaS,56241
IaaS,56248
SaaS,56248
PaaS,56248
SaaS,56256
SaaS,56288
SaaS,56312
PaaS,56319
IaaS,56321
PaaS,56321
IaaS,56347
SaaS,56347
PaaS,56347
SaaS,56373
PaaS,56394
IaaS,56395
PaaS,56395
PaaS,56405
PaaS,56406
SaaS,56427
PaaS,56427
IaaS,56440
SaaS,56440
PaaS,56453
SaaS,56465
SaaS,56483
PaaS,56483
PaaS,56497
IaaS,56498
IaaS,56523
SaaS,56523
SaaS,56579
SaaS,56594
SaaS,56610
IaaS,56612
SaaS,56613
PaaS,56613
SaaS,56656
IaaS,56680
IaaS,56684
SaaS,56688
SaaS,56703
SaaS,56733
SaaS,56746
PaaS,56746
IaaS,56750
SaaS,56765
PaaS,56765
SaaS,56768
SaaS,56790
SaaS,56794
IaaS,56798
PaaS,56798
IaaS,56799
PaaS,56799
SaaS,56801
IaaS,56803
PaaS,56803
SaaS,56806
IaaS,56808
PaaS,56808
IaaS,56839
PaaS,56839
IaaS,56841
SaaS,56841
PaaS,56841
SaaS,56848
Other Cloud: Hybrid/Private/On-prem virtualization,56878
SaaS,56902
SaaS,56954
SaaS,56958
SaaS,56966
PaaS,56966
SaaS,56989
SaaS,57082
IaaS,57104
SaaS,57113
PaaS,57136
SaaS,57145
SaaS,57146
PaaS,57162
SaaS,57187
IaaS,57189
SaaS,57189
PaaS,57189
Other Cloud: Hybrid/Private/On-prem virtualization,57193
SaaS,57198
SaaS,57202
IaaS,57228
SaaS,57228
PaaS,57228
Other Cloud: Hybrid/Private/On-prem virtualization,57265
SaaS,57285
PaaS,57308
SaaS,57310
SaaS,57314
PaaS,57314
PaaS,57319
IaaS,57321
SaaS,57321
PaaS,57321
IaaS,57325
PaaS,57325
IaaS,57341
IaaS,57343
PaaS,57343
IaaS,57350
SaaS,57350
PaaS,57350
IaaS,57362
SaaS,57363
PaaS,57365
IaaS,57369
IaaS,57395
SaaS,57407
SaaS,57442
IaaS,57455
SaaS,57455
PaaS,57483
IaaS,57493
SaaS,57493
SaaS,57502
SaaS,57520
SaaS,57523
Other Cloud: Hybrid/Private/On-prem virtualization,57527
IaaS,57533
PaaS,57533
SaaS,57534
SaaS,57568
SaaS,57582
IaaS,57585
SaaS,57585
PaaS,57585
SaaS,57595
SaaS,57607
SaaS,57608
